epoch;dense_37_loss;dense_38_loss;loss;val_dense_37_loss;val_dense_38_loss;val_loss
69;4.45327043508e-05;0.199388493473;0.199433025283;1.4490136386e-05;0.209928696354;0.209943192701
70;4.54940281492e-05;0.170885694627;0.170931188907;1.37630474152e-05;0.211243507763;0.211257272296
71;4.84722355496e-05;0.173614267777;0.173662741048;1.29771316198e-05;0.206922389567;0.206935369306
72;3.22362580947e-05;0.190437207412;0.190469443902;1.20701361084e-05;0.2404981537;0.240510225296
73;3.55762380322e-05;0.210115438689;0.210151015315;1.18912454733e-05;0.212966577874;0.212978469001
74;3.41128929399e-05;0.220625816327;0.220659927775;1.12892595199e-05;0.215319755177;0.215331041978
75;3.03831990196e-05;0.178868946619;0.178899329621;1.12514866891e-05;0.225233823889;0.225245079647
76;3.28856824833e-05;0.187710995682;0.1877438812;1.0491207124e-05;0.223448324949;0.223458810813
77;2.94536306582e-05;0.175727729479;0.175757184314;1.04514670562e-05;0.206060737371;0.206071184327
78;3.34872409743e-05;0.179468801762;0.179502288294;1.00357601696e-05;0.210087843239;0.210097880827
79;3.23564890247e-05;0.160417399783;0.160449755171;9.63431557466e-06;0.2114223991;0.211432031873
80;2.98108693389e-05;0.162114064468;0.162143876931;9.60915960806e-06;0.244830156366;0.244839764304
81;3.0928038364e-05;0.236923481855;0.236954408594;8.37191333226e-06;0.214394037094;0.214402409477
82;2.39547604855e-05;0.169321899923;0.169345854575;8.48499474968e-06;0.201000505851;0.201008993304
83;2.40200752286e-05;0.167773202786;0.167797221906;8.03034461367e-06;0.20919078961;0.209198817611
84;2.7449985459e-05;0.175724179898;0.175751628768;7.9064030716e-06;0.202390150477;0.202398053888
85;2.42543028687e-05;0.147428808734;0.147453063995;7.87422514905e-06;0.19254772034;0.192555593534
86;2.76812718059e-05;0.18388239791;0.1839100793;7.68792753863e-06;0.225264498343;0.2252721861
87;2.3674720713e-05;0.217966544597;0.217990217886;6.90014566216e-06;0.204761724505;0.204768626226
88;2.19353721478e-05;0.176055710866;0.176077646617;6.72009178339e-06;0.19138500053;0.191391721368
89;2.02759510759e-05;0.147641866209;0.147662142033;6.64693455595e-06;0.18193025887;0.181936905616
90;2.16757457691e-05;0.182004826557;0.182026501952;6.40815303794e-06;0.210760563612;0.210766966558
91;1.9038925681e-05;0.187744756229;0.187763797016;6.13911839133e-06;0.203458730545;0.203464867754
92;2.20204971002e-05;0.154436703875;0.154458724273;6.0919648806e-06;0.193837948143;0.193844038993
93;2.13498086244e-05;0.17981508664;0.179836436071;5.70300451525e-06;0.224750941826;0.224756642348
94;2.58305270791e-05;0.176557430997;0.176583260712;5.94773049064e-06;0.185867028104;0.185872974495
95;1.79351238406e-05;0.155886538948;0.155904474254;5.70111650531e-06;0.174173499147;0.174179198427
96;1.67540024576e-05;0.185442332127;0.185459084861;5.3232011952e-06;0.196346550766;0.196351871308
97;1.64323940402e-05;0.163923115366;0.163939548863;5.17853696793e-06;0.201082424985;0.201087601897
98;1.86627673126e-05;0.173310892243;0.173329554809;4.92021677524e-06;0.223098413812;0.223103333679
99;1.55624215192e-05;0.14437390613;0.144389469099;4.96664824823e-06;0.188468907856;0.188473874496
100;1.51554537271e-05;0.141412088647;0.141427242818;4.69322382439e-06;0.196439612657;0.196444306109
101;1.63209106113e-05;0.154842390472;0.154858711486;4.44605449148e-06;0.210856142971;0.210860589726
102;1.65344896964e-05;0.177941020578;0.177957554451;4.36709842688e-06;0.167286552903;0.167290918943
103;1.24225948007e-05;0.178660861423;0.17867328506;4.08147141368e-06;0.170549474036;0.170553551573
104;1.88151541225e-05;0.17207693143;0.172095746733;3.94793129191e-06;0.194982812843;0.194986759995
105;1.65447027156e-05;0.115675400736;0.115691946406;3.96264486982e-06;0.196129861391;0.196133823444
106;1.53151635232e-05;0.119830976033;0.119846290495;3.92185852939e-06;0.188176852134;0.188180776934
107;1.30466690583e-05;0.163565770516;0.163578816586;3.62179500573e-06;0.238746916047;0.238750538892
108;1.37628287196e-05;0.154341418607;0.154355180812;3.56677259737e-06;0.203451765494;0.203455331839
109;1.01496548142e-05;0.138713904915;0.138724054986;3.52461698741e-06;0.198781478322;0.198785004103
110;1.32310504897e-05;0.158309469155;0.15832269973;3.3722284469e-06;0.215169914895;0.215173283799
111;9.23828242271e-06;0.178368682507;0.178377921279;3.25381703684e-06;0.228285408268;0.228288660447
112;1.11827635136e-05;0.154753367313;0.154764550324;3.17156579715e-06;0.221940197464;0.221943366031
113;1.13976613092e-05;0.126425310918;0.126436708288;3.05161627997e-06;0.212497307195;0.212500356966
114;1.16328909472e-05;0.123748678041;0.123760311347;2.99238071319e-06;0.196541624765;0.196544616587
115;1.0042034344e-05;0.160555473943;0.160565515256;2.91653418572e-06;0.17797012565;0.177973044519
116;9.03223344216e-06;0.151416706956;0.151425739802;2.83351914732e-06;0.196919406868;0.196922240365
117;1.09999322465e-05;0.127482004515;0.127493004522;2.70065488116e-06;0.172748130643;0.17275083272
118;1.04696347244e-05;0.175939208259;0.175949678446;2.57321228977e-06;0.215125400987;0.215127978267
119;9.42923793446e-06;0.118080047321;0.118089476911;2.57605842712e-06;0.21909543044;0.219098006893
120;1.02887041749e-05;0.130601126908;0.130611414814;2.50222835045e-06;0.201319474313;0.201321977087
121;1.23321447631e-05;0.121484752537;0.121497084231;2.3446871435e-06;0.178270179571;0.178272526918
122;8.7490004906e-06;0.141322195944;0.141330944374;2.26283040977e-06;0.233615650692;0.233617915461
0;0.225398712872;0.694003270732;0.919401984524;0.15554063482;0.693602592857;0.849143227677
1;0.107649952449;0.693827081242;0.801477033783;0.0664730020511;0.693704058359;0.760177062617
2;0.0428114854673;0.693228082156;0.736039567141;0.0287451091694;0.692398460559;0.721143576098
3;0.0192038998249;0.690203853227;0.709407753783;0.0135187230268;0.690755041293;0.704273756639
4;0.0109940910723;0.68260447589;0.693598561081;0.00944021460313;0.685221145182;0.694661354577
5;0.0078825406345;0.650735653477;0.65861819335;0.0171308226102;0.674936828054;0.69206766545
6;0.0123899851345;0.60141632476;0.613806310259;0.0274439121102;0.741162215302;0.768606127044
7;0.00817114062734;0.573061195973;0.581232341351;0.0128512599356;0.684466112727;0.697317357784
8;0.00653416954447;0.57701801849;0.583552192575;0.00369729741511;0.630712239095;0.63440953839
9;0.00304533883191;0.545224589882;0.548269929341;0.00266692971086;0.601045553331;0.603712489208
10;0.00409842524275;0.536209738181;0.540308162386;0.0023419240915;0.558718029732;0.56105995307
11;0.00275224187759;0.516939734419;0.519691975948;0.00118890095554;0.532889645041;0.534078550192
12;0.00264498981486;0.522373181618;0.525018170108;0.000879082907089;0.530233382075;0.531112469273
13;0.00184421674823;0.497655929239;0.499500148826;0.000893441048296;0.524772811819;0.52566625417
14;0.00235483519888;0.458342157028;0.460696990843;0.000872504260724;0.619151092606;0.620023592019
15;0.00277470606976;0.417730486135;0.420505193465;0.000691947149239;0.698124647876;0.698816598198
16;0.00245069609351;0.413280278628;0.415730973821;0.000501371762733;0.614906621568;0.615407994868
17;0.00146540581467;0.397021918385;0.398487322676;0.000483300020907;0.519317238419;0.519800538634
18;0.00188079316465;0.412552644073;0.414433441136;0.000369634252203;0.609867143042;0.610236763218
19;0.00110045573721;0.384166973976;0.385267432733;0.000348220919949;0.531083151882;0.531431378406
20;0.00117974187464;0.357557213647;0.358736957711;0.00029928178561;0.544552743067;0.544852024243
21;0.00113902965425;0.386346175071;0.387485206219;0.00036608168164;0.451258299343;0.45162437985
22;0.000852776978224;0.329504525864;0.330357301474;0.000340350782125;0.443214111122;0.443554459807
23;0.00102840684535;0.354696885211;0.355725292714;0.00040562942489;0.458304431611;0.458710062283
24;0.000871394341686;0.332177476475;0.333048869338;0.000296016332239;0.428684881992;0.428980897146
25;0.000788999558822;0.33515633822;0.335945336355;0.000244002732489;0.424450127431;0.424694131922
26;0.000584751789754;0.306542210189;0.307126962016;0.000275340552491;0.420648209659;0.420923546646
27;0.000654826699045;0.323432576923;0.32408740721;0.000254277621373;0.404096820656;0.404351092047
28;0.000615643337099;0.322849989167;0.323465634367;0.000257964245256;0.405402093574;0.405660056038
29;0.000515927070354;0.290538599002;0.291054524573;0.000293716997768;0.396460317535;0.396754037221
30;0.000705575767005;0.285731130222;0.286436705954;0.000256560552423;0.372631118897;0.372887688654
31;0.000480198531151;0.265905970869;0.266386167227;0.00034038849494;0.448171989578;0.448512370238
32;0.000484960632744;0.300571213442;0.301056174216;0.000213160623658;0.365222924331;0.365436081441
33;0.000375866049536;0.276898196818;0.277274061362;0.000277135891619;0.385192483342;0.38546961884
34;0.000472592975352;0.260184082168;0.260656671392;0.00022731500248;0.381857494283;0.382084804518
35;0.000481476803723;0.265214018202;0.265695497532;0.000268868581007;0.394076706727;0.394345576932
36;0.000386746003642;0.23349973265;0.233886479963;0.000251627926367;0.408189411241;0.408441040102
37;0.000354765637355;0.231807977927;0.232162744911;0.000245169639791;0.408521561148;0.408766738461
38;0.000438565206603;0.255064289695;0.255502851749;0.000166409182575;0.331500438237;0.331666843011
39;0.000287540394412;0.213966409733;0.214253950036;0.000143246875032;0.335219320657;0.33536256729
40;0.000284989838775;0.29567094092;0.295955929629;0.000128205775076;0.34175262714;0.341880826452
41;0.000339637139719;0.241585684273;0.241925320554;0.000124484536678;0.330665032276;0.33078952021
42;0.000236097300252;0.275697986607;0.275934085434;0.000121786895626;0.31070006422;0.310821856907
43;0.000273483535474;0.237616946806;0.237890429519;0.000107925350204;0.325965140475;0.32607306847
44;0.000253086657845;0.229376399821;0.229629486983;9.39257353125e-05;0.341057549208;0.341151482552
45;0.000229291290587;0.244762779432;0.244992070751;0.000105218078659;0.346393909136;0.346499125335
46;0.000254411546556;0.21838048266;0.218634893957;9.14828258963e-05;0.342924915231;0.343016400847
47;0.00018698247287;0.2082732272;0.208460209638;8.35929265717e-05;0.34045471796;0.340538306475
48;0.00024064809829;0.200844387029;0.201085036184;0.000120374609258;0.402250294789;0.402370671898
49;0.00020001319962;0.224904786979;0.225104800069;8.60450553448e-05;0.316222131988;0.31630817678
50;0.000174504173763;0.232872985717;0.233047488663;6.49615550948e-05;0.340978999484;0.341043963761
51;0.000187560998812;0.191723643331;0.191911204684;7.88975155978e-05;0.369291593224;0.369370495702
52;0.000124815777096;0.191570396225;0.19169521249;5.64132519404e-05;0.322897273185;0.322953689343
53;0.000140930321221;0.193149398828;0.193290330401;4.55390656925e-05;0.348455319216;0.348500861723
54;0.000139279751822;0.172288656396;0.172427935066;6.01495283061e-05;0.350230017128;0.350290165842
55;0.000132955391934;0.198696965421;0.198829920572;5.6863719591e-05;0.345853771261;0.345910632555
56;0.000124632908634;0.193231763433;0.193356396791;5.62595894645e-05;0.351454417966;0.35151067632
57;0.000113895630622;0.190205726313;0.190319621085;6.22620875085e-05;0.426235652458;0.426297913226
58;0.000122181592455;0.183245330957;0.183367513074;3.69931517469e-05;0.330519971553;0.330556965036
59;0.000104993657473;0.178623407458;0.178728400764;3.40574925635e-05;0.340075990406;0.340110043141
60;0.000135417224151;0.181100780581;0.181236196585;3.11921584297e-05;0.337103138403;0.337134342448
61;9.20760576264e-05;0.166662435703;0.166754513197;3.3413509502e-05;0.350298193365;0.350331602164
62;7.33532977415e-05;0.164795637844;0.164868991638;3.54302362133e-05;0.363534388503;0.363569825888
0;0.208083714416;0.69351921994;0.9016029327;0.159069628259;0.691844859241;0.850914484189
1;0.0931433427067;0.69159403149;0.784737380198;0.0725862337851;0.690095839677;0.762682078061
2;0.0359278922142;0.690784959881;0.726712854188;0.0347794944673;0.685734430949;0.720513924404
3;0.0165270828343;0.685849028605;0.702376111422;0.0191996685793;0.680463637835;0.699663307932
4;0.00912159272861;0.682718061739;0.691839652297;0.0119121090773;0.681720245032;0.693632354707
5;0.00594255197103;0.672816980768;0.678759528899;0.00797221548625;0.685764484199;0.693736707723
6;0.00432006035569;0.661096348807;0.665416406996;0.00609898794856;0.672787428638;0.678886421669
7;0.00340605153196;0.65754298737;0.660949037031;0.00403408453236;0.648608857467;0.65264293809
8;0.00271676458924;0.644246638925;0.646963403549;0.00382465128729;0.656247005051;0.660071657028
9;0.00208333087007;0.641368553962;0.643451885677;0.00295251095667;0.655334298993;0.658286807714
10;0.00192824097344;0.621692595291;0.62362083388;0.00263723418301;0.630250623565;0.632887863083
11;0.00153655997358;0.609734385838;0.611270944461;0.00200631179168;0.629178649849;0.631184962429
12;0.00135977931298;0.596717284785;0.598077065783;0.00146293317911;0.594906918061;0.596369840849
13;0.00139613888502;0.559149193359;0.560545334294;0.00129058229289;0.584854836449;0.586145424548
14;0.00132470440125;0.540571641223;0.541896345991;0.000964350670714;0.575183881654;0.576148224466
15;0.00110812490141;0.542744113523;0.543852235616;0.000943058943606;0.565337325872;0.566280378972
16;0.000991265313918;0.509879650525;0.510870918264;0.000701880091111;0.576083300658;0.576785172577
17;0.000889397923688;0.502958334706;0.503847734244;0.000696359245383;0.580006702447;0.580703067743
18;0.000803993246123;0.470515571811;0.471319564515;0.000519772915365;0.615898968629;0.616418736584
19;0.000694554565722;0.48508018568;0.485774739289;0.000492608965875;0.516453035452;0.516945647237
20;0.000640823807097;0.454816850799;0.455457672477;0.000479175949923;0.533640108359;0.534119289782
21;0.000557984503915;0.487346885381;0.487904870768;0.000360195239701;0.510999669263;0.51135985958
22;0.000432978138521;0.461112792201;0.461545771287;0.000318464181346;0.479757880355;0.480076342821
23;0.000444704037498;0.449445989949;0.449890696616;0.000305890405326;0.505485417666;0.505791308335
24;0.000380011297239;0.419188239508;0.419568254256;0.000304303665927;0.486685524752;0.48698982486
25;0.00037256731342;0.409387696672;0.409760263783;0.000282017531356;0.493588665017;0.493870685314
26;0.000357667310092;0.415915178296;0.41627284259;0.000260032359496;0.465493867427;0.465753894897
27;0.000358513172951;0.402625811689;0.402984325349;0.000242894352989;0.559033608179;0.559276500602
28;0.000286120224992;0.40822917922;0.408515299728;0.000230843060431;0.548598049599;0.548828900228
29;0.000293880881886;0.406166439347;0.406460319128;0.000213754877526;0.50914534209;0.509359094832
30;0.000297467848954;0.401674670846;0.401972136288;0.000192823758015;0.485382978931;0.485575808787
31;0.000261759170511;0.371877542432;0.372139302945;0.000176604825681;0.455426510193;0.455603107994
32;0.000231056181943;0.377640765666;0.377871826107;0.000163631121352;0.41484988582;0.415013518966
33;0.000236059552584;0.367558221114;0.367794284022;0.000163427277764;0.455939741966;0.456103165301
34;0.000228684316819;0.340984564045;0.341213247934;0.000149315100215;0.419776170526;0.419925485312
35;0.000185829910297;0.38222209125;0.382407922344;0.000133918039932;0.430378994456;0.430512907696
36;0.000201702484996;0.339481842555;0.339683544581;0.000133296179105;0.472423403627;0.472556696722
37;0.000193422289787;0.340037371089;0.340230793313;0.000116574424384;0.426934525739;0.427051098626
38;0.000164686092988;0.325332413025;0.325497099463;0.00011217840631;0.493147730459;0.493259907137
39;0.000157461254635;0.356099501804;0.356256963754;0.000105534415019;0.457971185078;0.458076721724
40;0.000152830949289;0.31557565394;0.315728484572;0.00010053953066;0.421949666407;0.422050200311
41;0.000141451634602;0.323269591287;0.323411043227;9.8629266255e-05;0.43302436012;0.433122994907
42;0.000144961453052;0.325197746448;0.325342709176;8.90786008605e-05;0.42691386951;0.427002951411
43;0.000140842897694;0.345254167546;0.345395008447;8.54106476231e-05;0.452866054611;0.452951463468
44;0.000145775604458;0.323377472199;0.323523250627;8.18820248421e-05;0.465201800528;0.46528368756
45;0.000128186727473;0.32792409675;0.328052284725;7.52673385935e-05;0.511264888317;0.511340161257
46;0.000110700753547;0.294431088883;0.294541790208;6.94769904065e-05;0.448661024924;0.448730496161
47;0.00012390804879;0.302130107158;0.302254013533;6.48736467055e-05;0.40727280669;0.407337675676
48;0.000102444231608;0.310023382996;0.310125826915;6.38582829579e-05;0.486639738267;0.486703589651
49;0.000112416910831;0.31802923053;0.318141647005;5.93827468419e-05;0.539575304146;0.539634677915
50;0.000117901031299;0.307445668144;0.307563570409;5.30005299542e-05;0.422069294585;0.422122290105
51;8.69204923669e-05;0.276802465964;0.276889384805;4.98774817162e-05;0.452005463756;0.452055335689
52;9.93362007109e-05;0.290678859861;0.290778196014;4.92973350323e-05;0.416336675025;0.416385977632
53;0.00010046330683;0.315243432827;0.315343895904;4.65565692004e-05;0.435593635396;0.435640186071
54;0.000100429489302;0.290068481301;0.290168910943;4.32101076535e-05;0.499351572751;0.499394781244
55;8.56816067998e-05;0.278710203314;0.278795883565;4.21205485408e-05;0.52282855255;0.522870674775
56;8.55272731169e-05;0.293948447493;0.294033975099;3.94174168361e-05;0.5248717094;0.524911131526
57;6.53107096056e-05;0.273709309782;0.273774620789;3.75853965517e-05;0.419008519822;0.419046108369
58;6.92854634766e-05;0.263773861169;0.263843147107;3.63215971627e-05;0.491316950616;0.491353276841
59;6.10077328738e-05;0.266912964437;0.266973972642;3.57046854243e-05;0.468108413902;0.468144114693
60;6.36123333696e-05;0.264939195212;0.265002807257;3.41265945786e-05;0.439715688703;0.43974981687
61;6.74050505849e-05;0.287823629508;0.287891034175;3.28010948444e-05;0.558611124754;0.558643919174
62;7.04996260021e-05;0.301049009632;0.301119509372;3.0126844739e-05;0.422153698119;0.422183824082
63;6.51410656909e-05;0.265710698878;0.265775838062;2.93684463458e-05;0.505293924453;0.505323295746
64;5.02856998795e-05;0.276183274126;0.27623356136;2.81609406815e-05;0.451727485537;0.451755652503
65;6.32434532999e-05;0.247295994863;0.247359238335;2.63990812887e-05;0.456062433482;0.45608882836
66;5.05659621765e-05;0.261333553833;0.261384119774;2.56877941371e-05;0.460741731522;0.460767419043
67;5.12382601997e-05;0.272965624055;0.273016862433;2.39913427737e-05;0.56068339983;0.560707396816
0;0.693636263594;0.696205930945
1;0.687047926732;0.693823288252
2;0.679566923115;0.691151630731
3;0.671347159294;0.686249955201
4;0.659617023703;0.685886606758
5;0.656421119784;0.679530944353
6;0.64063255728;0.674718875944
7;0.626251797249;0.667607787951
8;0.611700411564;0.661959430318
9;0.597772787383;0.639539250621
10;0.589711292106;0.639969138452
11;0.578765518319;0.64159710319
12;0.556958628289;0.626986263711
13;0.547094961191;0.62340441015
14;0.54288631788;0.635952169513
15;0.54187967012;0.608354697257
16;0.528763033726;0.588410451824
17;0.524080877687;0.588451769617
18;0.513825806387;0.569252973721
19;0.509341969166;0.569844136268
20;0.491916698806;0.563468947823
21;0.46486220334;0.556161580262
22;0.471868240907;0.551430436564
23;0.455739272781;0.560029802867
24;0.460290532605;0.532070655882
25;0.437779438348;0.520248267386
26;0.455454228469;0.519011665642
27;0.412575551757;0.519693189197
28;0.422895173416;0.498362814203
29;0.410040135185;0.51503267038
30;0.390970713378;0.482271050597
31;0.39318123607;0.485533772795
32;0.396381112988;0.442350897892
33;0.380151388638;0.430680129263
34;0.374641444764;0.407946154659
35;0.343600454338;0.429974662669
36;0.33854173317;0.41362006346
37;0.325190180798;0.425025509463
38;0.338134838567;0.425192031779
39;0.338627001386;0.402305642028
40;0.341876601179;0.422283704266
41;0.332539951728;0.407659859569
42;0.348595616442;0.396972865142
43;0.334167937852;0.405805887815
44;0.314118162073;0.400304923455
45;0.307057924247;0.388639341166
46;0.320056016614;0.394418165272
47;0.319034720001;0.382413829274
48;0.347493573747;0.371765983325
49;0.330737317326;0.376130870463
50;0.31992941989;0.359999367852
51;0.301010842677;0.368786127295
52;0.298871286489;0.372638224268
53;0.296956042587;0.365166096592
54;0.275304528666;0.364355469927
55;0.331253401291;0.376921920865
56;0.279632201809;0.362717170038
57;0.295428856517;0.369145127818
58;0.283123156355;0.410543194616
59;0.261352362686;0.35143386821
60;0.274464129528;0.385220802677
61;0.301571629895;0.391931715387
62;0.274741200293;0.34653548602
63;0.295661513498;0.31838302811
64;0.278953244335;0.354328502292
65;0.272133072769;0.360413373988
66;0.294275330081;0.3654667415
67;0.26910726119;0.317036015752
68;0.254980056374;0.332908710028
69;0.242163652531;0.333705754928
70;0.283901878299;0.402655171483
71;0.247276142699;0.335597091067
72;0.241411265722;0.375678486294
73;0.25625953437;0.328216377968
74;0.259365463606;0.337667535301
75;0.231938592492;0.357433829411
76;0.266791452044;0.330380421914
77;0.233406795626;0.406168829282
78;0.262957333599;0.335621915482
79;0.239569896395;0.342383687235
80;0.247428396142;0.35628993846
81;0.249687081364;0.371990576938
82;0.216339799725;0.365290419555
83;0.210292925943;0.367098687975
84;0.239119308598;0.41153200449
85;0.209656038172;0.34711297675
86;0.234205704044;0.312552333982
87;0.206851224932;0.361285861306
88;0.202023374814;0.339302686354
89;0.206334306778;0.337090037855
90;0.21472932104;0.313666742157
91;0.217091693186;0.318388206999
92;0.252314712346;0.353500869861
93;0.271446017066;0.321835203004
94;0.230194253686;0.378247009797
95;0.23758912413;0.314958382122
96;0.216803997663;0.325476103405
97;0.213478809269;0.358548503875
98;0.214430326941;0.357496981865
99;0.190744268535;0.362491741271
100;0.206832441789;0.354028385225
101;0.199708248385;0.362398186124
102;0.244894010279;0.372460505753
103;0.227489161179;0.350244340521
104;0.200168277332;0.361505486991
105;0.186739622132;0.381628698681
106;0.214825114005;0.365319367268
0;0.222958450148;0.697365455053;0.920323906489;0.187622904778;0.69596697666;0.883589881438
1;0.115649737372;0.69453821506;0.810187956065;0.118296614032;0.695406121972;0.813702741523
2;0.0498216883682;0.691355302378;0.741176986768;0.0749546857896;0.694877983611;0.769832657443
3;0.0245482584944;0.687785838489;0.712334096064;0.0505997532128;0.69647671779;0.747076466496
4;0.0155842010748;0.673640581929;0.68922477887;0.0344684677727;0.692326507451;0.726794983134
5;0.0111831572068;0.668207117437;0.679390274816;0.0244018351774;0.691242020071;0.715643863619
6;0.00821062891434;0.654276450843;0.662487076756;0.0170584429791;0.681609114747;0.698667563038
7;0.00652770199066;0.633504741722;0.640032442264;0.0124078791037;0.665673367771;0.678081242391
8;0.0052956963895;0.615478007146;0.620773702124;0.00982338594802;0.672349221912;0.682172606757
9;0.00418689398147;0.600447462113;0.604634356903;0.0102105405711;0.653122586233;0.663333126056
10;0.00354934775811;0.577043796027;0.580593146844;0.00943076280578;0.656149298321;0.665580049709
11;0.00275418477242;0.569948157962;0.572702345473;0.00800468792196;0.647982739372;0.65598742903
12;0.00248361781619;0.556534415778;0.559018032786;0.007186267295;0.638959518185;0.646145791919
13;0.00219685137329;0.538162866492;0.540359718012;0.00593877460428;0.59963406604;0.605572843257
14;0.00179844475955;0.510066082264;0.5118645253;0.00462096895057;0.592650114386;0.597271086993
15;0.00160415232991;0.493946740657;0.49555089665;0.00424315376541;0.593894973949;0.598138124854
16;0.00125716918437;0.498170978493;0.499428147703;0.00307188086488;0.577852391902;0.580924267018
17;0.00118484711533;0.496451398841;0.497636249036;0.00267532676815;0.597417630899;0.600092963672
18;0.000946920427435;0.474785866009;0.47573278826;0.00221242272743;0.558920711647;0.561133142975
19;0.000797196843282;0.459750257708;0.460547456219;0.00163693757394;0.560530280625;0.562167223589
20;0.00069231205055;0.447421937445;0.448114248889;0.0012360173026;0.559763039336;0.560999050552
21;0.000578333478008;0.445951238551;0.44652957598;0.00112952209612;0.554633848277;0.555763374876
22;0.000528882442504;0.445434639483;0.445963522534;0.000930206643929;0.56028071377;0.561210925564
23;0.000463981822386;0.441216990352;0.441680973511;0.000806284101858;0.563915920478;0.564722203178
24;0.000471553699574;0.409957615958;0.410429167895;0.000552827325638;0.533658869657;0.534211697034
25;0.000387149076962;0.419113441106;0.419500587991;0.000451628601661;0.538744916519;0.53919655103
26;0.000382604420506;0.402851691585;0.403234294719;0.000409172691569;0.504653379873;0.505062547179
27;0.000292997474726;0.399298733951;0.399591733552;0.000377523640593;0.511796596242;0.512174112193
28;0.000288408118649;0.421370620897;0.421659029928;0.000335331665593;0.524100062288;0.524435384038
29;0.000261709648727;0.415638292829;0.415900001555;0.000280242981346;0.506508363986;0.506788608653
30;0.00026560264392;0.40183553164;0.402101135824;0.000224777123133;0.503906865731;0.504131640181
31;0.000225554962975;0.357664721983;0.357890276813;0.000203906965369;0.476207099211;0.476411004309
32;0.000232543832905;0.366289456869;0.366522000252;0.000180893763217;0.511120321206;0.511301220935
33;0.000179823109333;0.38751016594;0.387689985979;0.000156125678508;0.489851342307;0.49000747741
34;0.000176778357562;0.383339087812;0.383515866542;0.000129084922927;0.476224007062;0.476353095637
35;0.000181561066262;0.365191200725;0.365372765579;0.000112490656097;0.467532787058;0.467645271141
36;0.000165651021459;0.349166675298;0.349332328288;0.000106576836077;0.496999034727;0.497105610959
37;0.000143220210175;0.333093404494;0.333236626085;9.65309765529e-05;0.484932545894;0.485029070098
38;0.000148055484502;0.316935056981;0.317083110688;8.68883898987e-05;0.456000155873;0.456087048223
39;0.000139760133202;0.357437945075;0.357577706101;7.49587847235e-05;0.462799654699;0.462874611219
40;0.000144198978618;0.351329335092;0.351473536112;6.5854923445e-05;0.464967112114;0.465032966417
41;9.65125365815e-05;0.393164512644;0.393261028569;5.64045970092e-05;0.454193759388;0.454250164238
42;0.0001020777979;0.320729278028;0.320831355305;5.35808372481e-05;0.420055179868;0.420108755798
43;0.000109010615334;0.337174946511;0.337283956968;5.49163456908e-05;0.427038139399;0.42709305257
44;0.000100895725278;0.329891366079;0.329992264601;5.27773205069e-05;0.463468098438;0.4635208732
45;9.83963105839e-05;0.322060344396;0.322158740672;4.61464330362e-05;0.432365056909;0.432411209485
46;0.000139813797814;0.319706416884;0.319846231812;4.03757589038e-05;0.443043846131;0.443084228738
47;0.000114119076291;0.288633679442;0.288747797502;3.32634505114e-05;0.442726225029;0.442759493435
48;0.000110231960229;0.31336560735;0.313475838782;3.10075307582e-05;0.406672248134;0.406703252667
49;7.61480874352e-05;0.300126008505;0.300202155555;3.27308396798e-05;0.439676238983;0.43970897757
50;9.49600394669e-05;0.313942215095;0.31403717578;2.84411343509e-05;0.427890110531;0.427918549673
51;6.7869198327e-05;0.290482443792;0.290550313338;2.66690216517e-05;0.444039662219;0.44406633539
52;7.46805984436e-05;0.297908376029;0.297983056647;2.61161034651e-05;0.412564847388;0.412590961397
53;6.73228524748e-05;0.288023750585;0.288091074123;2.51127746455e-05;0.442774456776;0.442799571488
54;6.8580579252e-05;0.289497239814;0.289565818545;2.30024667793e-05;0.392036317859;0.392059321389
55;7.25125353789e-05;0.271790775252;0.271863289407;2.39232465475e-05;0.417247601681;0.417271522736
56;6.20896689837e-05;0.27012993193;0.270192019779;2.37230029193e-05;0.405366044813;0.405389770038
57;6.08194078818e-05;0.282056772599;0.282117594447;2.14780901405e-05;0.432171014264;0.432192495576
58;5.63293546697e-05;0.305272673521;0.30532900129;1.99100720608e-05;0.405289622921;0.405309535839
59;5.34049234341e-05;0.266982175042;0.26703558085;1.92288853101e-05;0.382770545137;0.382789775269
60;5.16396137328e-05;0.270536443334;0.270588083308;1.82863731211e-05;0.407195212113;0.407213499977
61;5.17930390327e-05;0.263842054861;0.263893847848;1.72331871269e-05;0.359501724442;0.359518959382
62;5.0067180702e-05;0.286665459106;0.286715524708;1.56393499187e-05;0.400442552787;0.400458196339
63;5.74608270485e-05;0.241165052754;0.241222513403;1.48129834818e-05;0.373805003402;0.373819813316
64;3.68611258103e-05;0.265691036565;0.265727896887;1.44399075873e-05;0.400636775994;0.400651212828
65;5.43704703786e-05;0.253369206448;0.253423577933;1.34427001779e-05;0.398469102419;0.398482551269
66;4.66265870767e-05;0.24883789737;0.248884523356;1.2533018036e-05;0.388240163801;0.388252697793
67;3.83241780088e-05;0.231620115814;0.231658440129;1.27831430695e-05;0.425281188922;0.425293965564
68;4.03812952451e-05;0.265241766371;0.265282144885;1.19892474237e-05;0.378571551155;0.378583545486
69;4.04196210936e-05;0.244283950301;0.244324372047;1.12436795192e-05;0.380742592944;0.380753843321
70;4.30663329345e-05;0.246202285551;0.246245351838;1.00436795554e-05;0.365355708533;0.365365748788
